{0, 1}
{432, 2}
{24, 320, 509}
{24, 422, 423}
{93, 383}
{352, 395}
{267, 420}
{464, 454}
{320, 321, 509}
{373, 287, 293, 127}
{294, 287}
{112, 469}
{379, 507}
{507, 318}
{389, 175}
{146, 476, 238}
{352, 507}
{24, 410}
{325, 286}
{425, 454}
{24, 320, 509, 422}
{24, 321, 320, 509}
{320, 170}
{273, 348}
{353, 395}
{352, 74}
{505, 18, 324}
{273, 348, 13}
{462, 431}
{27, 462}
{361, 362, 508}
{112, 506}
{505, 431}
{376, 507}
{376, 379}
{146, 476, 175}
{19, 27, 462}
{400, 371}
{504, 255}
{73, 255}
{352, 353, 395}
{18, 324}
{60, 309}
{186, 68, 93}
{401, 153}
{170, 509}
{105, 349}
{24, 422}
{321, 509}
{119, 294, 295}
{501, 415}
{476, 383}
{186, 68}
{505, 324, 431}
{19, 27, 47}
{146, 28}
{136, 21, 47}
{262, 255}
{170, 422}
{105, 503}
{93, 68, 389}
{379, 395}
{321, 422}
{326, 255}
{379, 375}
{360, 514}
{314, 371, 46}
{474, 362}
{416, 495}
{18, 27}
{515, 326}
{169, 348}
{504, 73}
{314, 371}
{504, 515}
{376, 507, 318}
{377, 507, 318}
{21, 47}
{24, 491}
{516, 415}
{72, 508}
{373, 294, 127}
{353, 74}
{146, 93}
{324, 517}
{376, 377, 507, 318}
{385, 516}
{376, 377, 379}
{473, 297}
{28, 29, 198}
{56, 161}
{59, 183}
{468, 245}
{120, 499}
{0, 58}
{137, 188}
{518, 31}
{136, 514}
{244, 517}
{91, 518}
{82, 12}
{369, 37}
{55, 431}
{435, 519}
{198, 326, 79}
{265, 134}
{197, 135}
{520, 481}
{514, 239}
{469, 517}
{72, 195}
